Date,Time,Room,Title,Summary,Url,Experiment,Keywords,Interest,Type,Confidence,Unknown Terms
2024-10-23,13:30:00,Room 2.B (Conference Room),Advanced monitoring capabilities of the CMS Experiment for LHC Run3 and beyond,Discusses the advanced real-time monitoring system for CMS computing resources developed for LHC Run3.,https://indico.cern.ch/event/1338689/contributions/6010925/,CMS,"['CMS', 'monitoring', 'computing infrastructure', 'distributed computing', 'Kubernetes', 'Apache Spark']",2,Talk,0.8,[]
2024-10-22,17:45:00,Room 2.B (Conference Room),Supporting medium/small-sized experiments in the transition from X.509 to JWTs,"The transition from X.509 certificates to JWTs for authentication in Grid computing is discussed, focusing on support for medium/small-sized experiments.",https://indico.cern.ch/event/1338689/contributions/6010980/,,"['Grid Computing', 'Authentication', 'JWT', 'X.509', 'Medium/Small-sized Experiments']",2,Talk,0.8,[]
2024-10-22,17:27:00,Room 2.B (Conference Room),Evolving INDIGO IAM towards the next challenges,"The evolution of INDIGO IAM, focusing on performance improvements, MFA integration, and framework updates.",https://indico.cern.ch/event/1338689/contributions/6011006/,,"['Identity and Access Management', 'OAuth2', 'OpenID Connect', 'WLCG', 'JSON web tokens']",1,Talk,0.9,[]
2024-10-22,17:09:00,Room 2.B (Conference Room),Fermilab’s Transition to Token Authentication,"Fermilab transitions from X.509 certificates to JWT tokens for grid jobs, updating several systems.",https://indico.cern.ch/event/1338689/contributions/6011022/,Fermilab,"['Token Authentication', 'JWT', 'Grid Computing', 'Fermilab', 'HTCondor']",2,Talk,0.7,[]
2024-10-22,16:51:00,Room 2.B (Conference Room),CMS Token Transition,Discusses CMS's transition to token-based authorization in the WLCG computing infrastructure.,https://indico.cern.ch/event/1338689/contributions/6011018/,CMS,"['WLCG', 'authorization', 'tokens', 'HTCondor', 'computing']",2,Talk,0.8,[]
2024-10-22,16:33:00,Room 2.B (Conference Room),Preliminary findings and recommendations from the Token Trust and Traceability Working Group.,Investigates the move from X.509 certificates to token-based authentication in grid environments.,https://indico.cern.ch/event/1338689/contributions/6010998/,,"['Token Trust', 'Authentication', 'Grid Environments']",1,Talk,0.9,[]
2024-10-22,16:15:00,Room 2.B (Conference Room),WLCG transition from X.509 to Tokens: Progress and Outlook,"The WLCG is transitioning from X.509 to token-based authentication, improving middleware compatibility and scalability.",https://indico.cern.ch/event/1338689/contributions/6010716/,,"['WLCG', 'token-based authentication', 'middleware', 'Data Challenge 2024']",2,Talk,0.8,[]
2024-10-21,17:45:00,Large Hall A,Opticks : GPU ray trace accelerated optical photon simulation,Opticks accelerates optical photon simulation using NVIDIA GPU ray tracing integrated with Geant4 for efficient JUNO simulations.,https://indico.cern.ch/event/1338689/contributions/6016185/,JUNO,"['Opticks', 'GPU', 'ray tracing', 'Geant4', 'simulation', 'NVIDIA OptiX', 'CUDA']",1,Talk,0.9,[]
2024-10-21,17:27:00,Large Hall A,GPU-friendly surface model for Monte-Carlo detector simulations,Presentation on a GPU-friendly surface model for Monte-Carlo detector simulations to improve performance.,https://indico.cern.ch/event/1338689/contributions/6015774/,CMS,"['Monte-Carlo simulation', 'GPU', 'AdePT', 'VecGeom', 'detector simulations']",2,Talk,0.8,[]
2024-10-21,17:09:00,Large Hall A,AdePT - Enabling GPU electromagnetic transport with Geant4,"Explores GPU acceleration for Geant4 simulations to improve performance, focusing on electromagnetic shower transport.",https://indico.cern.ch/event/1338689/contributions/6015934/,,"['GPU', 'Geant4', 'simulation', 'electromagnetic transport', 'parallelism']",1,Talk,0.9,"['SIMT', 'AdePT']"
2024-10-21,16:51:00,Large Hall A,Accelerating detector simulations with Celeritas: performance improvements and new capabilities,Celeritas enhances detector simulations with GPU acceleration and new physics capabilities for LHC experiments.,https://indico.cern.ch/event/1338689/contributions/6015932/,"CMS, ATLAS","['Celeritas', 'detector simulation', 'GPU', 'Geant4', 'optical photon tracking', 'EM models']",2,Talk,0.8,"['Celeritas', 'ORANGE']"
2024-10-21,16:33:00,Large Hall A,Generative machine learning for fast silicon detector simulation,Explores transformer architectures for fast simulation of silicon tracking detectors using machine learning.,https://indico.cern.ch/event/1338689/contributions/6016184/,,"['machine learning', 'detector simulation', 'silicon detectors', 'transformer architectures', 'ACTS tracking framework']",3,Talk,0.9,"['OpenDataDetector', 'ACTS tracking framework']"
2024-10-21,16:15:00,Large Hall A,Advancements in the ATLAS Fast Chain for HL-LHC: Towards Efficient MC Production,The ATLAS Fast Chain enhances MC production efficiency for HL-LHC by integrating fast simulation and reconstruction techniques.,https://indico.cern.ch/event/1338689/contributions/6016129/,ATLAS,"['MC production', 'HL-LHC', 'ATLAS Fast Chain', 'fast simulation', 'reconstruction']",2,Talk,0.8,"['AtlFast3', 'FATRAS', 'MC overlay']"
2024-10-21,15:00:00,Large Hall B,Storage of nuclear waste suitable for non-invasive monitoring using muon scattering tomography,Research on muon tomography for non-invasive nuclear waste monitoring using GEANT4 simulations and SVM algorithms.,https://indico.cern.ch/event/1338689/contributions/6015949/,,"['muon tomography', 'nuclear waste', 'GEANT4', 'SVM', 'track reconstruction']",1,Talk,0.9,[]
2024-10-21,14:42:00,Large Hall B,Building a Columnar Analysis Demonstrator for ATLAS PHYSLITE Open Data using the Python Ecosystem,Development of a columnar analysis for ATLAS PHYSLITE Open Data using Python tools.,https://indico.cern.ch/event/1338689/contributions/6015915/,ATLAS,"['Columnar Analysis', 'Python', 'ATLAS', 'PHYSLITE', 'Dask', 'uproot', 'awkward-array']",3,Talk,0.95,['PHYSLITE']
2024-10-21,14:24:00,Large Hall B,Declarative paradigms for data analysis description and implementation,"Exploration of a declarative paradigm for HEP data analysis to enhance speed, portability, and preservation.",https://indico.cern.ch/event/1338689/contributions/6015887/,,"['declarative paradigm', 'data analysis', 'NAIL', 'analysis portability', 'data preservation']",2,Talk,0.8,"['NAIL', 'ICSC']"
2024-10-21,14:06:00,Large Hall B,On Demand Column Joining for End User Analysis,Research on integrating ServiceX to efficiently join data for columnar analysis using distributed SQL engines like Trino.,https://indico.cern.ch/event/1338689/contributions/6016197/,CMS,"['ServiceX', 'columnar analysis', 'distributed computing', 'data processing', 'Trino']",3,Talk,0.9,[]
2024-10-21,13:48:00,Large Hall B,Fair Universe HiggsML Uncertainty Challenge,The Fair Universe HiggsML Uncertainty Challenge focuses on uncertainty-aware AI techniques for measuring Higgs to tau+ tau- cross section.,https://indico.cern.ch/event/1338689/contributions/6016192/,,"['Machine Learning', 'Uncertainty', 'Higgs Physics', 'AI Techniques', 'HEP']",2,Talk,0.8,"['Codabench', 'NERSC infrastructure']"
2024-10-21,13:30:00,Large Hall B,ROOT RNTuple implementation in Julia programming language,"Discusses the implementation of ROOT RNTuple in Julia, focusing on composability and interoperability across languages.",https://indico.cern.ch/event/1338689/contributions/6016137/,LHC,"['ROOT', 'RNTuple', 'Julia', 'Data I/O', 'LHC']",2,Talk,0.8,[]
2024-10-23,17:45:00,Large Hall A,Novel Fitting Approach Based on a Neural Network for JUNO,"JUNO uses a neural network to fit neutrino oscillation data, improving computation time and precision.",https://indico.cern.ch/event/1338689/contributions/6015778/,JUNO,"['Neutrino Physics', 'Neural Network', 'Data Analysis']",1,Talk,0.9,[]
2024-10-23,17:27:00,Large Hall A,Parameter Estimation in ATLAS with Neural Simulation-Based Inference,"NSBI is used for parameter estimation in LHC analyses, incorporating systematic uncertainties and finite training statistics.",https://indico.cern.ch/event/1338689/contributions/6015960/,ATLAS,"['Neural Simulation-Based Inference', 'Machine Learning', 'LHC', 'Parameter Estimation']",3,Talk,0.9,[]
2024-10-23,17:09:00,Large Hall A,"BAT.jl, the Bayesian Analysis Toolkit in Julia","BAT.jl is a Julia-based toolkit for Bayesian inference, offering high performance and compatibility with HEP tools.",https://indico.cern.ch/event/1338689/contributions/6016193/,,"['Bayesian Inference', 'Julia', 'HEP Software', 'Automatic Differentiation', 'Parallel Computing']",2,Talk,0.8,"['HS3', 'EFTFitter']"
2024-10-23,16:51:00,Large Hall A,New RooFit PyROOT interfaces for connections with Machine Learning,Explores new RooFit features for connecting with Machine Learning using PyROOT interfaces for statistical analysis in HEP.,https://indico.cern.ch/event/1338689/contributions/6016195/,,"['RooFit', 'PyROOT', 'Machine Learning', 'HEP', 'statistical analysis']",3,Talk,0.9,[]
2024-10-23,16:15:00,Large Hall A,zfit: general likelihood model fitting in Python,"The talk covers the development and features of zfit, a Python-based model fitting tool using likelihoods in HEP.",https://indico.cern.ch/event/1338689/contributions/6016180/,,"['zfit', 'Python', 'model fitting', 'likelihood', 'HEP', 'TensorFlow', 'JAX', 'Scikit-HEP']",3,Talk,0.9,[]
2024-10-23,15:00:00,Large Hall B,Navigating Phase Space for Event Generation – interfacing Sherpa with BAT.jl,The presentation discusses interfacing Sherpa with BAT.jl to enhance Monte Carlo event generation using advanced sampling techniques.,https://indico.cern.ch/event/1338689/contributions/6015927/,,"['Monte Carlo', 'Event Generation', 'Sherpa', 'BAT.jl', 'Sampling Techniques', 'Machine Learning']",2,Talk,0.8,"['BAT.jl', 'normalizing flow-enhanced MCMC']"
2024-10-23,14:42:00,Large Hall B,Monte Carlo efficiency via negative weight reduction in Herwig,Discusses approaches to reduce negative weights in Herwig for efficient Monte Carlo event generation.,https://indico.cern.ch/event/1338689/contributions/6015947/,,"['Monte Carlo', 'Herwig', 'NLO QCD', 'Event Generators', 'HL-LHC']",1,Talk,0.9,[]
2024-10-23,14:24:00,Large Hall B,Event generation with quantum computers through particle-oriented simulation,"Explores quantum computers for event generation in collider physics, focusing on particle-oriented simulation.",https://indico.cern.ch/event/1338689/contributions/6015948/,,"['Quantum Computing', 'Event Generation', 'Collider Physics', 'Scattering Amplitudes']",1,Talk,0.9,"['single-particle digitization', 'Barata et al.']"
2024-10-23,13:48:00,Large Hall B,Madgraph on GPUs and vector CPUs: towards production,Efforts to enhance Madgraph5_aMC@NLO generator using GPU and CPU vectorization for improved QCD LO processes by 2024.,https://indico.cern.ch/event/1338689/contributions/6015964/,,"['Madgraph', 'GPU', 'CPU vectorization', 'QCD', 'software development']",2,Talk,0.8,[]
2024-10-23,14:06:00,Large Hall B,Hardware acceleration for next-to-leading order event generation within MadGraph5_aMC@NLO,Discussion on hardware acceleration for NLO event generation in MadGraph5_aMC@NLO to meet simulation needs.,https://indico.cern.ch/event/1338689/contributions/6016182/,,"['NLO event generation', 'hardware acceleration', 'MadGraph5_aMC@NLO', 'GPU', 'CPU vectorisation']",1,Talk,0.9,[]
2024-10-23,13:30:00,Large Hall B,Monte Carlo challenges for Non Perturbative QED,Challenges in developing Monte Carlo event generators for non-perturbative QED using the Furry Interaction Picture.,https://indico.cern.ch/event/1338689/contributions/6015943/,,"['Non-Perturbative QED', 'Monte Carlo', 'Furry Interaction Picture', 'Beam Backgrounds']",1,Talk,0.9,[]
2024-10-21,14:42:00,Large Hall A,Simulation Comparison for the mSTS Geometry based on Primitive ROOT/TGeo Solids and Tessellated Solids,Comparison of simulation studies of mSTS geometry using primitive ROOT/TGeo and Tessellated solids for CBM experiment.,https://indico.cern.ch/event/1338689/contributions/6015941/,CBM,"['simulation', 'detector geometry', 'ROOT', 'TGeo', 'GDML', 'GEANT', 'CBM', 'mSTS']",1,Talk,0.95,[]
2024-10-21,14:24:00,Large Hall A,R&D Adoption and Progress in Full Simulation of the CMS experiment,"Discusses the evolution and R&D in CMS simulation using Geant4, DD4hep, and VecGeom for Phase-2 upgrades.",https://indico.cern.ch/event/1338689/contributions/6016191/,CMS,"['Geant4', 'CMS', 'simulation', 'DD4hep', 'VecGeom', 'Phase-2']",1,Talk,0.9,[]
2024-10-21,14:06:00,Large Hall A,Optimizing the ATLAS Geant4 detector simulation,Discusses improvements in computational performance of ATLAS Geant4 simulation for Run 3.,https://indico.cern.ch/event/1338689/contributions/6015953/,ATLAS,"['Geant4', 'MC simulation', 'HL-LHC', 'computational performance']",1,Talk,0.9,[]
2024-10-23,13:30:00,Large Hall A,Benchmark Studies of  ML Inference with TMVA SOFIE,"Benchmarking SOFIE for integrating ML models into HEP workflows with focus on speed, memory, scalability, and integration.",https://indico.cern.ch/event/1338689/contributions/6016194/,,"['Machine Learning', 'HEP', 'TMVA', 'SOFIE', 'ONNX', 'PyTorch', 'TensorFlow', 'Graph Neural Networks']",3,Talk,0.9,[]
2024-10-21,13:30:00,Large Hall A,NeuroMCT: Fast Monte Carlo Tuning with Generative Machine Learning in the JUNO Experiment,A novel machine-learning approach with GANs for Monte Carlo tuning in the JUNO neutrino experiment.,https://indico.cern.ch/event/1338689/contributions/6015882/,JUNO,"['Machine Learning', 'Generative Adversarial Networks', 'Neutrino Physics', 'Monte Carlo Tuning']",2,Talk,0.8,[]
2024-10-21,10:00:00,Large Hall,Triggering TB/s of data: The CMS and LHCb perspectives,"Explores CMS and LHCb's trigger and data acquisition systems for the High-Luminosity LHC, focusing on machine learning and advanced algorithms.",https://indico.cern.ch/event/1338689/contributions/6076477/,CMS,"['Trigger systems', 'Data acquisition', 'Machine Learning', 'CMS', 'LHCb', 'High-Luminosity LHC']",2,Talk,0.8,[]
2024-10-24,11:30:00,Large Hall,Simulating the Carbon Cost of Grid Sites,Simulation of a grid site to reduce carbon footprint by adjusting CPU frequency based on fossil fuel use.,https://indico.cern.ch/event/1338689/contributions/6011579/,,"['carbon footprint', 'WLCG', 'CPU frequency', 'power consumption']",1,Talk,0.9,[]
2024-10-23,11:30:00,Large Hall,The WLCG Data Challenge,"The WLCG Data Challenge addresses scaling data transfer for Run-4 of LHC experiments, testing new technologies and collaboration.",https://indico.cern.ch/event/1338689/contributions/6081539/,,"['WLCG', 'data transfer', 'Run-4', 'LHC', 'token-based authorization', 'network monitoring']",2,Talk,0.7,[]
2024-10-21,09:00:00,Large Hall,Welcome,Welcome,https://indico.cern.ch/event/1338689/contributions/6081535/,,[],1,Talk,0.6,[]
2024-10-24,10:00:00,Large Hall,The ROOT Project at the end of Run 3 and towards HL-LHC,"Review of ROOT project status, structure, and features towards HL-LHC and community contributions.",https://indico.cern.ch/event/1338689/contributions/6009812/,,"['ROOT', 'HL-LHC', 'Open Source', 'Data Analysis']",2,Talk,0.8,[]
2024-10-24,09:30:00,Large Hall,The State of Event Generators for the HL-LHC,"Discusses precision and computational demands of Event Generators for the HL-LHC, including AI and GPU utilization.",https://indico.cern.ch/event/1338689/contributions/6054977/,LHC,"['Event Generators', 'HL-LHC', 'AI', 'GPU']",2,Talk,0.8,[]
2024-10-24,09:00:00,Large Hall,Data Challenges in JUNO distributed computing infrastructure towards JUNO data-taking,Data challenges in JUNO's distributed computing infrastructure for efficient data handling and processing.,https://indico.cern.ch/event/1338689/contributions/6010995/,JUNO,"['distributed computing', 'data challenges', 'neutrino physics', 'data processing']",1,Talk,0.9,[]
2024-10-23,11:00:00,Large Hall,ROOT RNTuple and EOS: The Next Generation of Event Data I/O,Overview of the ROOT RNTuple I/O subsystem for future collider experiments with focus on performance and integration.,https://indico.cern.ch/event/1338689/contributions/6077632/,HL-LHC,"['ROOT', 'RNTuple', 'EOS', 'data I/O', 'HL-LHC', 'storage systems']",2,Talk,0.8,[]
2024-10-23,12:00:00,Large Hall,Global Networking Challenges for the Coming Decade,Discusses challenges in networking for data transfer in LHC and future data-intensive experiments.,https://indico.cern.ch/event/1338689/contributions/6011546/,,"['networking', 'LHC', 'data transfer', 'WLCG', 'cyber security']",1,Talk,0.9,"['WLCG', 'NREN']"
2024-10-23,10:00:00,Large Hall,Enhancing Data Management in Nuclear Physics and Cross-Domain Metadata Integration,The project enhances data management in Nuclear Physics using FAIR principles with a cross-domain metadata schema.,https://indico.cern.ch/event/1338689/contributions/6011126/,,"['FAIR principles', 'data management', 'metadata schema', 'Nuclear Physics']",1,Talk,0.9,[]
2024-10-23,09:30:00,Large Hall,Total Cost of Ownership and Evaluation of Google Cloud Resources for the ATLAS Experiment at the LHC,"Evaluation of Google Cloud for ATLAS's distributed computing, focusing on cost and integration.",https://indico.cern.ch/event/1338689/contributions/6011009/,ATLAS,"['Google Cloud', 'ATLAS', 'distributed computing', 'cost analysis']",2,Talk,0.8,[]
2024-10-23,09:00:00,Large Hall,The neXt Dirac incarnation,"DiracX is a new evolution of the Dirac interware for distributed computing, addressing technical debt and improving integration.",https://indico.cern.ch/event/1338689/contributions/6010971/,LHCb,"['Dirac', 'Distributed Computing', 'DiracX', 'Interware']",2,Talk,0.8,['DiracX']
2024-10-22,11:00:00,Large Hall,Large Language Models in Physics,"Discusses the impact of Large Language Models on high energy physics, presented at a symposium.",https://indico.cern.ch/event/1338689/contributions/6066662/,,"['Large Language Models', 'High Energy Physics', 'Symposium']",2,Talk,0.75,[]
2024-10-21,12:00:00,Large Hall,The First Release of ATLAS Open Data for Research,ATLAS releases 2015-2016 proton collision data and tools for research in PHYSLITE format.,https://indico.cern.ch/event/1338689/contributions/6013332/,ATLAS,"['Open Data', 'PHYSLITE', 'Software Tools', 'Heavy Ion Collisions']",2,Talk,0.8,[]
2024-10-21,11:30:00,Large Hall,CMS FlashSim: end-to-end simulation with ML,CMS developed ML-based simulation FlashSim to speed up event simulation with limited accuracy loss.,https://indico.cern.ch/event/1338689/contributions/6009792/,CMS,"['machine learning', 'simulation', 'LHC', 'CMS', 'FlashSim']",3,Talk,0.9,[]
2024-10-21,11:00:00,Large Hall,Julia in HEP,"Exploration of the adoption of Julia language in HEP, highlighting its performance and integration capabilities.",https://indico.cern.ch/event/1338689/contributions/6009700/,,"['Julia', 'HEP', 'performance', 'integration', 'scientific computing']",2,Talk,0.7,[]
2024-10-23,16:00:00,Room 4,Belle II Network Performance Analysis in the Context of the WLCG Data Challenge 2024,"Analysis of Belle II's network performance during WLCG Data Challenge 2024, focusing on data transfer and network stress testing.",https://indico.cern.ch/event/1338689/contributions/6010887/,Belle II,"['distributed computing', 'network performance', 'data challenge', 'Belle II', 'WLCG']",2,Poster,0.8,[]
2024-10-23,16:00:00,Room 4,Automated Template Testing and Management with GitLab Continuous Integration for AMS Offline Computing,Use of GitLab CI for managing AMS offline computing templates and monitoring production tasks.,https://indico.cern.ch/event/1338689/contributions/6011092/,AMS,"['Continuous Integration', 'AMS', 'Data Management', 'GitLab']",1,Poster,0.9,[]
2024-10-23,16:00:00,Room 4,The End of an Era: Termination of the Meyrin Data Centre Console Service,Discussion on the termination of the Console Service at CERN Meyrin Data Centre due to technological advancements.,https://indico.cern.ch/event/1338689/contributions/6011888/,CERN,"['Data Centre', 'IT Services', 'CERN', 'Console Service']",1,Poster,0.9,[]
2024-10-23,16:00:00,Room 4,Six months of Single Sign On on Kubernetes,"The CERN SSO infrastructure was revamped in 2023 to improve reliability using CNCF tools, focusing on key decisions and challenges.",https://indico.cern.ch/event/1338689/contributions/6011890/,,"['CERN', 'SSO', 'CNCF', 'Kubernetes', 'IT service']",1,Poster,0.95,[]
2024-10-23,16:00:00,Room 4,Application of linear and non-linear constraints in a brute-force based alignment approach for CBM,Describes a brute-force alignment approach for CBM using linear and non-linear constraints for detector accuracy.,https://indico.cern.ch/event/1338689/contributions/6010534/,CBM,"['alignment', 'brute-force', 'detector', 'heavy-ion collisions', 'FAIR', 'CBM']",1,Poster,0.9,[]
2024-10-23,16:00:00,Room 4,Kalman filter for muon reconstruction in the CMS Phase-2 endcap calorimeter,Integration of a Kalman Filter for muon reconstruction in the CMS High-Granularity Calorimeter's TICL framework.,https://indico.cern.ch/event/1338689/contributions/6010603/,CMS,"['Kalman Filter', 'Muon Reconstruction', 'HGCAL', 'TICL', 'HL-LHC']",2,Poster,0.8,[]
2024-10-23,16:00:00,Room 4,RICH ring reconstruction using machine learning for CBM,Machine learning methods for Cherenkov ring reconstruction in the CBM experiment's RICH detector.,https://indico.cern.ch/event/1338689/contributions/6010600/,FAIR,"['machine learning', 'RICH detector', 'Cherenkov ring', 'CBM', 'PID']",2,Poster,0.8,"['mini-RICH', 'mCBM']"
2024-10-23,16:00:00,Room 4,Heterogeneous reconstruction of hadronic Particle Flow clusters with the Alpaka Portability Library,"CMS uses Alpaka library for GPU-accelerated Particle Flow reconstruction in HLT, enhancing performance and portability.",https://indico.cern.ch/event/1338689/contributions/6015437/,CMS,"['GPU offloading', 'Alpaka', 'Particle Flow', 'High-Level Trigger', 'parallel computing']",2,Poster,0.8,[]
2024-10-23,16:00:00,Room 4,A Streamlined Neural Model for Real-Time Analysis at the First Level of the LHCb Trigger,A simple neural network reduces ghost tracks in real-time at LHCb's first trigger level using CUDA.,https://indico.cern.ch/event/1338689/contributions/6015440/,LHCb,"['neural network', 'real-time analysis', 'LHCb', 'trigger system']",2,Poster,0.8,[]
2024-10-23,16:00:00,Room 4,FPGA implementation of the General Triplet Track Fit,FPGA implementation of a track-fitting algorithm for charged particle tracks in high energy physics experiments.,https://indico.cern.ch/event/1338689/contributions/6015445/,,"['FPGA', 'track fitting', 'high energy physics', 'algorithm', 'parallelism']",1,Poster,0.9,[]
2024-10-23,16:00:00,Room 4,User sharing of computational workflows in the REANA reproducible analysis platform,The abstract discusses REANA's new feature for sharing computational workflows among researchers.,https://indico.cern.ch/event/1338689/contributions/6016057/,,"['REANA', 'workflow', 'data sharing', 'CWL', 'Snakemake', 'Yadage']",2,Poster,0.8,[]
2024-10-23,16:00:00,Room 4,EvtGen – on its first steps towards thread safety,EvtGen generator modernized for thread safety with developments for multi-threaded processing and FSR simulation.,https://indico.cern.ch/event/1338689/contributions/6016099/,,"['EvtGen', 'thread safety', 'multi-threading', 'FSR simulation', 'heavy-flavour hadron decays']",1,Poster,0.9,[]
2024-10-23,15:48:00,Room 4,Likelihood analysis methods for the PID system of STCF experiment,Introduction of likelihood analysis methods for particle identification in the STCF experiment's PID system.,https://indico.cern.ch/event/1338689/contributions/6010556/,STCF,"['particle identification', 'likelihood analysis', 'RICH detector', 'DTOF detector', 'STCF']",2,Poster,0.7,"['STCF', 'photon 2D hit maps']"
2024-10-22,16:00:00,Room 4,Integrated Research Infrastructure with JIRIAF,"JIRIAF is a distributed computing cluster using DOE resources, integrating with Kubernetes for efficient data processing.",https://indico.cern.ch/event/1338689/contributions/6010701/,,"['distributed computing', 'Kubernetes', 'data processing', 'Bayesian probability', 'DOE']",2,Poster,0.8,"['JIRIAF', 'digital twin']"
2024-10-22,16:00:00,Room 4,Xiwu: A basic flexible and learnable LLM for High Energy Physics,"Discusses Xiwu, a flexible LLM system for HEP, highlighting its adaptability and performance in HEP knowledge tasks.",https://indico.cern.ch/event/1338689/contributions/6010731/,,"['LLM', 'HEP', 'machine learning', 'code generation', 'fine-tuning']",2,Poster,0.8,"['Xiwu', 'seed fission tools', 'vector store technology']"
2024-10-22,16:00:00,Room 4,Boost physics study at HEP experiments with Dr. Sai,Discussion on using a large language model as an AI assistant to enhance hadron spectroscopy study at BESIII.,https://indico.cern.ch/event/1338689/contributions/6010732/,BESIII,"['AI', 'Large Language Model', 'Hadron Spectroscopy']",2,Poster,0.8,[]
2024-10-22,16:00:00,Room 4,Using S3 storage with xrootd vs Dynafed,Comparison of xrootd with S3 backend versus Dynafed for federated storage in HEP cloud deployments.,https://indico.cern.ch/event/1338689/contributions/6010804/,ATLAS,"['xrootd', 'S3 storage', 'Dynafed', 'cloud computing', 'data management']",2,Poster,0.8,[]
2024-10-22,16:00:00,Room 4,ATLAS software tools to handle ROOT RNTuple,"ATLAS software adapts to handle the new ROOT RNTuple format, enhancing tools primarily written in Python.",https://indico.cern.ch/event/1338689/contributions/6010811/,ATLAS,"['ATLAS', 'ROOT', 'RNTuple', 'Python', 'Data Formats']",3,Poster,0.9,[]
2024-10-22,16:00:00,Room 4,dCache-CTA Integration: One Year in Production at DESY,Integration of CERN's Tape Archive with dCache for efficient data management at DESY.,https://indico.cern.ch/event/1338689/contributions/6010826/,,"['dCache', 'CTA', 'data management', 'DESY', 'tape storage']",1,Poster,0.9,[]
2024-10-22,16:00:00,Room 4,Looking back on 23 years of the ATLAS Metadata Interface (AMI): Reflections on database architecture and ongoing developments in preparation for Run 4,Overview of the ATLAS Metadata Interface and its database architecture for dataset management and Run 4 preparations.,https://indico.cern.ch/event/1338689/contributions/6010833/,ATLAS,"['metadata', 'database', 'ATLAS', 'Run 4']",1,Poster,0.9,[]
2024-10-22,16:00:00,Room 4,Deployment of inference as a service at the US CMS Tier-2 data centers,Discusses SONIC's deployment for GPU-accelerated inference in CMS workflows at Tier-2 data centers.,https://indico.cern.ch/event/1338689/contributions/6010992/,CMS,"['GPU', 'SONIC', 'inference', 'data centers', 'CMS', 'HL-LHC', 'neural networks']",2,Poster,0.8,[]
2024-10-22,16:00:00,Room 4,TechWeekStorage24: Open Source Data Technologies for the Exabyte Era,"A series of events on open source data technologies focusing on storage, data management, and FAIR principles.",https://indico.cern.ch/event/1338689/contributions/6011108/,,"['Open Source', 'Data Technologies', 'FAIR', 'Storage', 'Data Management']",2,Poster,0.8,[]
2024-10-22,16:00:00,Room 4,How to make kubernetes easy to use for thousands users,"Discussion on simplifying Kubernetes use at CERN with strategies for deployment, scaling, and management.",https://indico.cern.ch/event/1338689/contributions/6011866/,CERN,"['Kubernetes', 'container orchestration', 'computing infrastructure']",2,Poster,0.8,[]
2024-10-22,16:00:00,Room 4,Prometheus-Powered Insight: Monitoring Koji’s performance,Integration of Koji with Prometheus and Grafana for improved monitoring of software package building at CERN.,https://indico.cern.ch/event/1338689/contributions/6011878/,,"['Koji', 'Prometheus', 'Grafana', 'CERN', 'software', 'monitoring']",1,Poster,0.9,[]
2024-10-22,16:00:00,Room 4,The evolution of the CMS@Home project,Explores the integration of volunteer computing resources into CMS data frameworks via projects like CMS@Home.,https://indico.cern.ch/event/1338689/contributions/6011881/,CMS,"['volunteer computing', 'distributed computing', 'CMS', 'LHC@Home', 'virtualization']",2,Poster,0.8,[]
2024-10-22,16:00:00,Room 4,Experience with ARM WNs at the WLCG Tier1 GridKa,Discussion on ARM-CPU worker nodes at GridKa for energy-efficient computing in WLCG Tier1.,https://indico.cern.ch/event/1338689/contributions/6011886/,,"['ARM-CPU', 'WLCG', 'GridKa', 'energy efficiency', 'computing centers']",1,Poster,0.9,[]
2024-10-22,16:00:00,Room 4,Application of quantum graph neural network on detector data,Exploration of quantum graph neural networks for particle trajectory reconstruction and other graph-level tasks.,https://indico.cern.ch/event/1338689/contributions/6010604/,,"['quantum computing', 'graph neural network', 'particle trajectory', 'detector data']",1,Poster,0.9,[]
2024-10-22,16:00:00,Room 4,Particle ldentification Algorithms Based on Machine Learning for STCF,"ML-based particle identification for the Super Tau-Charm Facility, improving physics potential with neural networks and boosted decision trees.",https://indico.cern.ch/event/1338689/contributions/6010543/,STCF,"['Machine Learning', 'Particle Identification', 'Neural Networks', 'Boosted Decision Trees']",2,Poster,0.8,"['Super Tau-Charm Facility', 'global PID algorithm']"
2024-10-22,16:00:00,Room 4,Tracking for long-lived particles at STCF,Discusses track reconstruction for long-lived particles at STCF using ACTS and improvements using Hough Transform and CKF.,https://indico.cern.ch/event/1338689/contributions/6010589/,STCF,"['Long-lived particles', 'Tracking', 'ACTS', 'Hough Transform', 'Combinatorial Kalman Filter']",3,Poster,0.9,"['STCF', 'ACTS']"
2024-10-22,16:00:00,Room 4,Integrating FPGA Accelerators in Athena for use at the ATLAS Event Filter,Exploring the integration of FPGA accelerators in Athena for improved computational performance in the ATLAS Event Filter.,https://indico.cern.ch/event/1338689/contributions/6015438/,ATLAS,"['FPGA', 'Athena', 'Event Filter', 'TDAQ Phase II', 'computational performance']",2,Poster,0.7,['TDAQ Phase II']
