Date,Time,Room,Title,Summary,Url,Experiment,Keywords,Interest,Type,Confidence,Unknown Terms
2024-10-21,05:24:00,Large Hall B,Declarative paradigms for data analysis description and implementation,"The talk discusses a declarative paradigm for data analysis in HEP, focusing on improving processing speed and analysis portability using the NAIL Python package.",https://indico.cern.ch/event/1338689/contributions/6015887/,CMS,"['data analysis', 'declarative paradigms', 'NAIL', 'HEP', 'data processing', 'analysis portability']",2,Talk,0.7,[]
2024-10-21,05:06:00,Large Hall B,On Demand Column Joining for End User Analysis,"This work presents workflows and tools using ServiceX to join and cache data efficiently for columnar analysis, addressing HL-LHC data challenges.",https://indico.cern.ch/event/1338689/contributions/6016197/,CMS,"['columnar analysis', 'ServiceX', 'distributed computing', 'data joining', 'HL-LHC']",3,Talk,0.9,[]
2024-10-21,04:48:00,Large Hall B,Fair Universe HiggsML Uncertainty Challenge,The Fair Universe project hosts a challenge focusing on advanced analysis techniques for measuring Higgs boson uncertainties using AI.,https://indico.cern.ch/event/1338689/contributions/6016192/,,"['Higgs boson', 'machine learning', 'uncertainty', 'analysis techniques']",3,Talk,0.85,[]
2024-10-21,04:30:00,Large Hall B,ROOT RNTuple implementation in Julia programming language,"The presentation discusses the development of a high-performance Julia package for reading and writing RNTuple data, emphasizing interoperability with various programming languages.",https://indico.cern.ch/event/1338689/contributions/6016137/,,"['RNTuple', 'Julia', 'ROOT', 'data I/O', 'programming languages']",2,Talk,0.6,[]
2024-10-23,08:45:00,Large Hall A,Novel Fitting Approach Based on a Neural Network for JUNO,"The presentation discusses a neural network approach to fit neutrino spectrum data for the JUNO experiment, aiming to improve computational efficiency.",https://indico.cern.ch/event/1338689/contributions/6015778/,JUNO,"['neural network', 'data analysis', 'neutrino physics', 'Monte Carlo simulation']",1,Talk,0.4,[]
2024-10-23,08:27:00,Large Hall A,Parameter Estimation in ATLAS with Neural Simulation-Based Inference,"This work presents Neural Simulation-Based Inference for parameter estimation in LHC analyses, enhancing sensitivity by avoiding data binning and incorporating systematic uncertainties.",https://indico.cern.ch/event/1338689/contributions/6015960/,ATLAS,"['Neural Simulation-Based Inference', 'machine learning', 'parameter estimation', 'LHC', 'systematic uncertainties']",3,Talk,0.9,[]
2024-10-23,08:09:00,Large Hall A,"BAT.jl, the Bayesian Analysis Toolkit in Julia","BAT.jl is a Bayesian analysis toolkit in Julia, providing tools for statistical inference and interfacing with existing models, including machine-learned flows.",https://indico.cern.ch/event/1338689/contributions/6016193/,,"['Bayesian Analysis', 'Julia', 'Machine Learning', 'Statistical Inference', 'Posterior Sampling']",1,Talk,0.4,[]
2024-10-23,07:51:00,Large Hall A,New RooFit PyROOT interfaces for connections with Machine Learning,"This work discusses new interfaces between RooFit and Python for integrating Machine Learning in statistical analyses, enhancing likelihood ratio computations.",https://indico.cern.ch/event/1338689/contributions/6016195/,,"['RooFit', 'PyROOT', 'Machine Learning', 'statistical analysis', 'Python']",3,Talk,0.85,[]
2024-10-23,07:15:00,Large Hall A,zfit: general likelihood model fitting in Python,"The talk discusses zfit, a Python tool for likelihood model fitting in high-energy physics, highlighting its features, performance optimizations, and integration with Python libraries.",https://indico.cern.ch/event/1338689/contributions/6016180/,,"['likelihood fitting', 'Python', 'HEP', 'model building', 'TensorFlow', 'JAX']",2,Talk,0.7,[]
2024-10-23,06:00:00,Large Hall B,Navigating Phase Space for Event Generation – interfacing Sherpa with BAT.jl,The presentation discusses improvements in Monte Carlo event generation using advanced sampling techniques and interfacing BAT.jl with Sherpa.,https://indico.cern.ch/event/1338689/contributions/6015927/,,"['Monte Carlo', 'event generation', 'phase space', 'sampling techniques', 'BAT.jl', 'Sherpa', 'machine learning']",2,Talk,0.7,"['normalizing flow', 'Nested Sampling']"
2024-10-23,05:42:00,Large Hall B,Monte Carlo efficiency via negative weight reduction in Herwig,"The presentation discusses methods to reduce negative weights in Monte Carlo simulations using Herwig, targeting improved efficiency for event generation at the HL-LHC.",https://indico.cern.ch/event/1338689/contributions/6015947/,,"['Monte Carlo', 'Herwig', 'negative weights', 'QCD', 'event generation']",1,Talk,0.7,"['KrkNLO', 'Matchbox module']"
2024-10-23,05:24:00,Large Hall B,Event generation with quantum computers through particle-oriented simulation,"The talk explores using quantum computers for event generation in collider physics, focusing on efficient qubit usage and scattering simulations.",https://indico.cern.ch/event/1338689/contributions/6015948/,,"['quantum computing', 'event generation', 'scattering amplitudes', 'field theories', 'fermion fields']",1,Talk,0.8,[]
2024-10-23,04:48:00,Large Hall B,Madgraph on GPUs and vector CPUs: towards production,"The presentation discusses the optimization of the Madgraph generator for QCD processes using GPU and CPU vectorization, with updates on development and future directions.",https://indico.cern.ch/event/1338689/contributions/6015964/,,"['Madgraph', 'GPU', 'CPU vectorization', 'QCD', 'NLO processes']",1,Talk,0.7,[]
2024-10-23,05:06:00,Large Hall B,Hardware acceleration for next-to-leading order event generation within MadGraph5_aMC@NLO,"The presentation discusses advancements in hardware acceleration for next-to-leading order event generation in the MadGraph framework, addressing challenges and progress in simulation precision.",https://indico.cern.ch/event/1338689/contributions/6016182/,,"['Monte Carlo', 'NLO', 'event generation', 'MadGraph5_aMC@NLO', 'CPU vectorisation', 'GPU', 'simulation']",1,Talk,0.6,[]
2024-10-23,04:30:00,Large Hall B,Monte Carlo challenges for Non Perturbative QED,"The presentation discusses a Monte Carlo generator for non-perturbative QED, addressing challenges in implementing complex transition probabilities and background field behavior.",https://indico.cern.ch/event/1338689/contributions/6015943/,,"['Monte Carlo', 'Non Perturbative QED', 'Furry Interaction Picture', 'Event Generators']",1,Talk,0.7,[]
2024-10-21,05:42:00,Large Hall A,Simulation Comparison for the mSTS Geometry based on Primitive ROOT/TGeo Solids and Tessellated Solids,"This work compares simulation studies of the mSTS geometry using primitive ROOT/TGeo solids and tessellated solids, focusing on computation time and data accuracy.",https://indico.cern.ch/event/1338689/contributions/6015941/,CBM,"['heavy-ion physics', 'QCD phase diagram', 'ROOT', 'simulation', 'geometry']",1,Talk,0.6,"['mSTS', 'GDML', 'TGDMLParser', 'G4GDMLParser']"
2024-10-21,05:24:00,Large Hall A,R&D Adoption and Progress in Full Simulation of the CMS experiment,"The work discusses the evolution and performance of CMS full simulation using Geant4, including R&D for Phase-2 simulation and updates on geometry description.",https://indico.cern.ch/event/1338689/contributions/6016191/,CMS,"['Geant4', 'CMS', 'Phase-2 Simulation', 'R&D', 'Geometry Description']",1,Talk,0.6,"['G4HepEm', 'Seleritas', 'AdePT']"
2024-10-21,05:06:00,Large Hall A,Optimizing the ATLAS Geant4 detector simulation,"The presentation discusses optimizations made to the Geant4 detector simulation for the ATLAS experiment, improving computational performance significantly for the upcoming Run 3 MC campaign.",https://indico.cern.ch/event/1338689/contributions/6015953/,ATLAS,"['Geant4', 'simulation', 'computational performance', 'Monte Carlo', 'HL-LHC']",1,Talk,0.7,[]
2024-10-23,04:30:00,Large Hall A,Benchmark Studies of  ML Inference with TMVA SOFIE,"The study benchmarks the SOFIE tool for deep learning model inference in HEP, comparing it with various frameworks on performance metrics.",https://indico.cern.ch/event/1338689/contributions/6016194/,,"['Machine Learning', 'Deep Learning', 'HEP', 'Model Evaluation', 'SOFIE', 'TMVA']",3,Talk,0.9,[]
2024-10-21,04:30:00,Large Hall A,NeuroMCT: Fast Monte Carlo Tuning with Generative Machine Learning in the JUNO Experiment,"The talk presents a machine learning approach for Monte Carlo tuning in the JUNO neutrino experiment, utilizing GANs and Bayesian optimization for parameter estimation.",https://indico.cern.ch/event/1338689/contributions/6015882/,JUNO,"['Machine Learning', 'Monte Carlo', 'Generative Adversarial Networks', 'Neutrino Physics']",1,Talk,0.6,[]
2024-10-21,01:00:00,Large Hall,Triggering TB/s of data: The CMS and LHCb perspectives,"The talk covers upgrades to the CMS trigger system and the LHCb triggerless readout system, focusing on data processing and machine learning applications.",https://indico.cern.ch/event/1338689/contributions/6076477/,"CMS, LHCb","['trigger system', 'data acquisition', 'machine learning', 'high-luminosity LHC', 'data processing']",2,Talk,0.6,[]
2024-10-24,02:30:00,Large Hall,Simulating the Carbon Cost of Grid Sites,"This work simulates the carbon cost of operating a grid computing site, focusing on optimizing CPU clock frequency to reduce carbon footprint.",https://indico.cern.ch/event/1338689/contributions/6011579/,,"['carbon footprint', 'grid computing', 'energy efficiency', 'CPU frequency modulation']",1,Talk,0.7,[]
2024-10-23,02:30:00,Large Hall,The WLCG Data Challenge,"The WLCG Data Challenge focuses on preparing for increased data transfer rates from LHC experiments, testing new technologies and identifying bottlenecks in data management systems.",https://indico.cern.ch/event/1338689/contributions/6081539/,,"['WLCG', 'data transfer', 'Run-4', 'data management', 'collaboration']",1,Talk,0.7,[]
2024-10-21,00:00:00,Large Hall,Welcome,No abstract provided to summarize or evaluate.,https://indico.cern.ch/event/1338689/contributions/6081535/,,[],1,Talk,0.1,[]
2024-10-24,01:00:00,Large Hall,The ROOT Project at the end of Run 3 and towards HL-LHC,"The presentation reviews the status and developments of the ROOT project, focusing on its community effort and innovations towards the HL-LHC.",https://indico.cern.ch/event/1338689/contributions/6009812/,,"['ROOT', 'LHC', 'data management', 'open source', 'HL-LHC']",1,Talk,0.5,[]
2024-10-24,00:30:00,Large Hall,The State of Event Generators for the HL-LHC,The talk addresses the need for improved theoretical predictions and computational capabilities for LHC experiments using event generators and AI developments.,https://indico.cern.ch/event/1338689/contributions/6054977/,HL-LHC,"['Event Generators', 'LHC', 'Computational Precision', 'AI Development', 'GPU Usage']",1,Talk,0.4,[]
2024-10-24,00:00:00,Large Hall,Data Challenges in JUNO distributed computing infrastructure towards JUNO data-taking,JUNO aims to tackle data challenges related to its distributed computing infrastructure for processing large volumes of neutrino data as it prepares for data-taking.,https://indico.cern.ch/event/1338689/contributions/6010995/,JUNO,"['distributed computing', 'data challenges', 'neutrino physics', 'data processing']",1,Talk,0.7,[]
2024-10-23,02:00:00,Large Hall,ROOT RNTuple and EOS: The Next Generation of Event Data I/O,"The ROOT team is developing the RNTuple I/O subsystem to address data challenges for upcoming collider experiments, focusing on performance and integration with modern storage systems.",https://indico.cern.ch/event/1338689/contributions/6077632/,,"['ROOT', 'RNTuple', 'event data', 'data I/O', 'HL-LHC', 'DUNE', 'storage systems']",2,Talk,0.6,"['RNTuple', 'EOS', 'HPC', 'erasure coded profiles']"
2024-10-23,03:00:00,Large Hall,Global Networking Challenges for the Coming Decade,The presentation discusses challenges in managing network traffic for LHC and other data-intensive experiments over the next decade.,https://indico.cern.ch/event/1338689/contributions/6011546/,,"['networking', 'LHC', 'data transfer', 'traffic management', 'cyber security']",1,Talk,0.7,[]
2024-10-23,01:00:00,Large Hall,Enhancing Data Management in Nuclear Physics and Cross-Domain Metadata Integration,The project focuses on creating a metadata schema to enhance data management and publication under FAIR principles in nuclear and related physics fields.,https://indico.cern.ch/event/1338689/contributions/6011126/,,"['metadata', 'FAIR principles', 'data management', 'cross-domain integration', 'Open Science']",2,Talk,0.6,"['RIs', 'ESFRIs', 'EOSC', 'ESCAPE', 'EURO-LABS', 'PUNCH4NFDI']"
2024-10-23,00:30:00,Large Hall,Total Cost of Ownership and Evaluation of Google Cloud Resources for the ATLAS Experiment at the LHC,"The ATLAS Google Project evaluates using Google Cloud resources for computing in the ATLAS experiment, focusing on cost analysis and integration into distributed computing.",https://indico.cern.ch/event/1338689/contributions/6011009/,ATLAS,"['cloud computing', 'cost analysis', 'distributed computing', 'data-intensive', 'ATLAS']",1,Talk,0.7,[]
2024-10-23,00:00:00,Large Hall,The neXt Dirac incarnation,"The presentation discusses the evolution and challenges of the Dirac distributed computing system and its successor, DiracX, aimed at enhancing user access and integration.",https://indico.cern.ch/event/1338689/contributions/6010971/,LHCb,"['distributed computing', 'Dirac', 'DiracX', 'technical debt', 'migration']",1,Talk,0.6,[]
2024-10-22,02:00:00,Large Hall,Large Language Models in Physics,"The talk discusses the impact of Large Language Models on scientific research in fundamental physics, focusing on high energy physics and future applications.",https://indico.cern.ch/event/1338689/contributions/6066662/,,"['Large Language Models', 'high energy physics', 'scientific research', 'automation']",1,Talk,0.7,[]
2024-10-21,03:00:00,Large Hall,The First Release of ATLAS Open Data for Research,"The ATLAS Collaboration has released proton collision data and matching simulated data, including Heavy Ion collision data, with tools and documentation for research use.",https://indico.cern.ch/event/1338689/contributions/6013332/,ATLAS,"['Open Data', 'proton collisions', 'simulated data', 'Heavy Ion collisions', 'software tools']",2,Talk,0.6,[]
2024-10-21,02:30:00,Large Hall,CMS FlashSim: end-to-end simulation with ML,"CMS developed an ML-based simulation tool, FlashSim, that significantly speeds up event simulation for LHC analyses with minimal accuracy loss, aiming for new workflows at HL-LHC.",https://indico.cern.ch/event/1338689/contributions/6009792/,CMS,"['Machine Learning', 'Event Simulation', 'NANOAOD', 'LHC', 'FlashSim']",2,Talk,0.7,[]
2024-10-21,02:00:00,Large Hall,Julia in HEP,"The presentation discusses the adoption of the Julia programming language in High Energy Physics, highlighting its performance and integration capabilities with existing HEP tools.",https://indico.cern.ch/event/1338689/contributions/6009700/,,"['Julia', 'HEP', 'programming', 'scientific computing', 'performance']",2,Talk,0.6,[]
2024-10-23,07:00:00,Room 4,Belle II Network Performance Analysis in the Context of the WLCG Data Challenge 2024,"The presentation discusses Belle II's network performance analysis related to the WLCG Data Challenge 2024, focusing on data transfer challenges and test results.",https://indico.cern.ch/event/1338689/contributions/6010887/,Belle II,"['network performance', 'distributed computing', 'data transfer', 'WLCG', 'data challenges']",1,Poster,0.4,[]
2024-10-23,07:00:00,Room 4,Automated Template Testing and Management with GitLab Continuous Integration for AMS Offline Computing,The presentation discusses managing AMS offline computing templates using GitLab CI for better dataset management and testing.,https://indico.cern.ch/event/1338689/contributions/6011092/,AMS,"['Template Testing', 'GitLab', 'Continuous Integration', 'AMS', 'Offline Computing']",1,Poster,0.7,[]
2024-10-23,07:00:00,Room 4,The End of an Era: Termination of the Meyrin Data Centre Console Service,The talk discusses the termination of the Console Service at the CERN Meyrin Data Centre due to advancements in technology and operations.,https://indico.cern.ch/event/1338689/contributions/6011888/,,"['Data Centre', 'CERN', 'IT services', 'operations', 'tape libraries']",1,Poster,0.8,[]
2024-10-23,07:00:00,Room 4,Six months of Single Sign On on Kubernetes,The presentation discusses the reconstruction of CERN's Single Sign On infrastructure to enhance service reliability and efficiency using CNCF tools.,https://indico.cern.ch/event/1338689/contributions/6011890/,,"['CERN', 'Single Sign On', 'Kubernetes', 'Cloud Native Computing Foundation', 'service reliability']",1,Poster,0.8,[]
2024-10-23,07:00:00,Room 4,Application of linear and non-linear constraints in a brute-force based alignment approach for CBM,The talk discusses a brute-force method for aligning detector components in the CBM experiment using $\chi^2$ minimization with constraints.,https://indico.cern.ch/event/1338689/contributions/6010534/,CBM,"['alignment', 'heavy-ion collisions', 'software alignment', 'chi-squared minimization', 'constraints']",1,Poster,0.6,[]
2024-10-23,07:00:00,Room 4,Kalman filter for muon reconstruction in the CMS Phase-2 endcap calorimeter,"This work integrates a Kalman Filter into the TICL framework for muon reconstruction in the new HGCAL at CMS, evaluating its performance for calibration tasks.",https://indico.cern.ch/event/1338689/contributions/6010603/,CMS,"['Kalman Filter', 'TICL', 'muon reconstruction', 'HGCAL', 'high granularity', 'machine learning']",2,Poster,0.6,[]
2024-10-23,07:00:00,Room 4,RICH ring reconstruction using machine learning for CBM,The presentation discusses optimizing RICH ring reconstruction using machine learning techniques for particle identification in the CBM experiment.,https://indico.cern.ch/event/1338689/contributions/6010600/,CBM,"['RICH', 'machine learning', 'particle identification', 'CBM', 'neural networks']",1,Poster,0.7,[]
2024-10-23,07:00:00,Room 4,Heterogeneous reconstruction of hadronic Particle Flow clusters with the Alpaka Portability Library,CMS implements the Alpaka library for GPU offloading in hadronic Particle Flow clustering to enhance performance at the High-Level Trigger.,https://indico.cern.ch/event/1338689/contributions/6015437/,CMS,"['GPU offloading', 'Alpaka', 'Particle Flow', 'High-Level Trigger']",2,Poster,0.6,[]
2024-10-23,07:00:00,Room 4,A Streamlined Neural Model for Real-Time Analysis at the First Level of the LHCb Trigger,"A neural network is developed to filter ghost tracks in real-time tracking reconstruction at the LHCb experiment, enhancing efficiency at high rates.",https://indico.cern.ch/event/1338689/contributions/6015440/,LHCb,"['neural network', 'real-time analysis', 'ghost tracks', 'tracking reconstruction', 'LHCb']",2,Poster,0.7,[]
2024-10-23,07:00:00,Room 4,FPGA implementation of the General Triplet Track Fit,The abstract discusses an FPGA implementation of a novel track-fitting algorithm designed for online reconstruction of charged particle tracks in HEP experiments.,https://indico.cern.ch/event/1338689/contributions/6015445/,,"['FPGA', 'track fitting', 'High Energy Physics', 'computational acceleration']",1,Poster,0.6,[]
2024-10-23,07:00:00,Room 4,User sharing of computational workflows in the REANA reproducible analysis platform,"The presentation discusses a new user-sharing feature in the REANA platform for reproducible analysis, allowing researchers to share workflows and manage access.",https://indico.cern.ch/event/1338689/contributions/6016057/,,"['REANA', 'workflow sharing', 'reproducible analysis', 'access management']",2,Poster,0.6,[]
2024-10-23,07:00:00,Room 4,EvtGen – on its first steps towards thread safety,"EvtGen has been modernized for thread safety, addressing limitations in external dependencies and exploring alternatives for final state radiation simulation.",https://indico.cern.ch/event/1338689/contributions/6016099/,,"['EvtGen', 'thread safety', 'heavy-flavour hadron decays', 'multi-threaded processing', 'final state radiation']",1,Poster,0.4,[]
2024-10-23,06:48:00,Room 4,Likelihood analysis methods for the PID system of STCF experiment,"The STCF experiment proposes a PID system using RICH and DTOF detectors for particle identification, employing likelihood analysis methods for performance evaluation.",https://indico.cern.ch/event/1338689/contributions/6010556/,STCF,"['PID', 'likelihood analysis', 'RICH', 'DTOF', 'particle identification']",1,Poster,0.6,[]
2024-10-22,07:00:00,Room 4,Integrated Research Infrastructure with JIRIAF,"The study presents JIRIAF, a distributed computing cluster leveraging DOE resources, showcasing real-time data processing and workflow management through a Bayesian probability model.",https://indico.cern.ch/event/1338689/contributions/6010701/,,"['distributed computing', 'Kubernetes', 'data processing', 'workflow management', 'Bayesian probability']",2,Poster,0.6,[]
2024-10-22,07:00:00,Room 4,Xiwu: A basic flexible and learnable LLM for High Energy Physics,"The talk discusses the Xiwu LLM, which flexibly switches advanced models for HEP, focusing on domain knowledge acquisition and model performance in Q&A and code generation.",https://indico.cern.ch/event/1338689/contributions/6010731/,,"['Large Language Models', 'High Energy Physics', 'domain knowledge', 'fine-tuning', 'model switching']",2,Poster,0.6,"['seed fission tools', 'vector store technology']"
2024-10-22,07:00:00,Room 4,Boost physics study at HEP experiments with Dr. Sai,"The presentation discusses using a Large Language Model to enhance data analysis in HEP, particularly for hadron spectroscopy studies at BESIII.",https://indico.cern.ch/event/1338689/contributions/6010732/,BESIII,"['AI', 'Large Language Model', 'hadron spectroscopy', 'data analysis', 'HEP']",2,Poster,0.6,[]
2024-10-22,07:00:00,Room 4,Using S3 storage with xrootd vs Dynafed,"The talk discusses the transition from Dynafed to xrootd with S3 storage for federated storage clusters in HEP experiments, focusing on performance and efficiency.",https://indico.cern.ch/event/1338689/contributions/6010804/,"Belle-II, ATLAS","['federated storage', 'S3', 'xrootd', 'Dynafed', 'HEP-RC', 'data transfer']",1,Poster,0.6,[]
2024-10-22,07:00:00,Room 4,ATLAS software tools to handle ROOT RNTuple,"ATLAS is enhancing software tools to support the new RNTuple format for ROOT files, improving data handling for LHC Run 4.",https://indico.cern.ch/event/1338689/contributions/6010811/,ATLAS,"['RNTuple', 'ROOT', 'data analysis', 'Python', 'ATLAS']",2,Poster,0.7,[]
2024-10-22,07:00:00,Room 4,dCache-CTA Integration: One Year in Production at DESY,This work discusses the integration of CERN's Tape Archive with dCache for efficient data management at laboratories like DESY.,https://indico.cern.ch/event/1338689/contributions/6010826/,,"['data management', 'dCache', 'CERN Tape Archive', 'tape storage', 'DESY']",1,Poster,0.7,[]
2024-10-22,07:00:00,Room 4,Looking back on 23 years of the ATLAS Metadata Interface (AMI): Reflections on database architecture and ongoing developments in preparation for Run 4,"The ATLAS Metadata Interface (AMI) ecosystem has been developed for metadata management in ATLAS over 23 years, focusing on dataset aggregation and ongoing improvements for Run 4.",https://indico.cern.ch/event/1338689/contributions/6010833/,ATLAS,"['metadata', 'database', 'data processing', 'Run 4', 'dataset aggregation']",1,Poster,0.6,[]
2024-10-22,07:00:00,Room 4,Deployment of inference as a service at the US CMS Tier-2 data centers,"The talk discusses the SONIC project, which deploys GPU-as-a-service for optimizing neural network inference workflows at CMS data centers.",https://indico.cern.ch/event/1338689/contributions/6010992/,CMS,"['SONIC', 'GPU', 'neural networks', 'HL-LHC', 'data processing', 'inference as a service']",2,Poster,0.6,[]
2024-10-22,07:00:00,Room 4,TechWeekStorage24: Open Source Data Technologies for the Exabyte Era,"The event focuses on open source data technologies and sustainable data management practices, promoting collaboration across various scientific communities.",https://indico.cern.ch/event/1338689/contributions/6011108/,,"['Open Source', 'Data Technologies', 'Data Management', 'FAIR', 'Open Science']",2,Poster,0.6,[]
2024-10-22,07:00:00,Room 4,How to make kubernetes easy to use for thousands users,"The presentation discusses strategies and tools for simplifying Kubernetes usage at CERN, focusing on deployment, management, and automation.",https://indico.cern.ch/event/1338689/contributions/6011866/,,"['Kubernetes', 'CERN', 'container orchestration', 'scalable infrastructure']",1,Poster,0.7,[]
2024-10-22,07:00:00,Room 4,Prometheus-Powered Insight: Monitoring Koji’s performance,The presentation discusses the integration of Koji with Prometheus for improved software building monitoring at CERN.,https://indico.cern.ch/event/1338689/contributions/6011878/,,"['Koji', 'Prometheus', 'CERN', 'monitoring', 'software']",1,Poster,0.4,[]
2024-10-22,07:00:00,Room 4,The evolution of the CMS@Home project,"The CMS@Home project integrates volunteer computing resources with CMS data production, evolving to support workflows using various computing environments and managing volunteer contributions.",https://indico.cern.ch/event/1338689/contributions/6011881/,CMS,"['volunteer computing', 'distributed computing', 'data production', 'CMS@Home', 'LHC@Home', 'workload management']",2,Poster,0.6,[]
2024-10-22,07:00:00,Room 4,Experience with ARM WNs at the WLCG Tier1 GridKa,"The presentation discusses the implementation and benchmarking of ARM-CPUs at the WLCG Tier1 GridKa, focusing on energy efficiency and performance compared to x86-CPUs.",https://indico.cern.ch/event/1338689/contributions/6011886/,,"['ARM-CPUs', 'WLCG', 'GridKa', 'performance benchmarking', 'energy efficiency']",1,Poster,0.7,[]
2024-10-22,07:00:00,Room 4,Application of quantum graph neural network on detector data,The study investigates the use of quantum graph neural networks for predicting tasks related to particle trajectory reconstruction from detector data.,https://indico.cern.ch/event/1338689/contributions/6010604/,,"['quantum graph neural network', 'particle trajectory', 'detector data', 'machine learning', 'graph-level prediction']",2,Poster,0.6,[]
2024-10-22,07:00:00,Room 4,Particle ldentification Algorithms Based on Machine Learning for STCF,"The work presents a machine learning-based particle identification algorithm for the Super Tau-Charm Facility, enhancing PID performance for charged and neutral particles.",https://indico.cern.ch/event/1338689/contributions/6010543/,STCF,"['machine learning', 'particle identification', 'deep learning', 'charged particles', 'neutral particles', 'super tau-charm facility']",3,Poster,0.85,[]
2024-10-22,07:00:00,Room 4,Tracking for long-lived particles at STCF,The talk discusses tracking long-lived particles at the STCF using ACTS and improving performance with Hough Transform and Combinatorial Kalman Filter.,https://indico.cern.ch/event/1338689/contributions/6010589/,STCF,"['long-lived particles', 'tracking', 'ACTS', 'Hough Transform', 'Combinatorial Kalman Filter']",3,Poster,0.9,[]
2024-10-22,07:00:00,Room 4,Integrating FPGA Accelerators in Athena for use at the ATLAS Event Filter,"The presentation discusses integrating FPGA accelerators with the Athena framework for ATLAS, addressing challenges in resource management and performance enhancement.",https://indico.cern.ch/event/1338689/contributions/6015438/,ATLAS,"['FPGA', 'Athena', 'Event Filter', 'computational power', 'resource management']",1,Poster,0.6,[]
2024-10-22,07:00:00,Room 4,Evaluating FPGA Acceleration with Intel® oneAPI Toolkit for High-Speed Data Processing,This study evaluates the Intel® oneAPI FPGA Toolkit for enhancing LHCb's data processing efficiency using FPGA acceleration.,https://indico.cern.ch/event/1338689/contributions/6015441/,LHCb,"['FPGA', 'oneAPI', 'data processing', 'LHCb', 'GPU', 'high-level synthesis']",1,Poster,0.4,[]
2024-10-22,07:00:00,Room 4,ML-based classification in an open-source framework for the ALICE heavy-flavour analysis,"The ALICE Collaboration utilizes ML-based BDT classifiers for heavy-flavour hadron production analysis, focusing on Ξ_c^+ and Λ_c^+ decays and background discrimination.",https://indico.cern.ch/event/1338689/contributions/6016092/,ALICE,"['Machine Learning', 'Heavy-flavour', 'BDT', 'Perturbative QCD', 'Open-source', 'FAIR']",2,Poster,0.7,[]
2024-10-22,07:00:00,Room 4,A simplified configuration for common algorithms for ATLAS analysis,A new configuration mechanism using YAML for ATLAS analysis algorithms aims to enhance user experience and stability in calibration and systematic uncertainty tasks.,https://indico.cern.ch/event/1338689/contributions/6016100/,ATLAS,"['configuration', 'algorithms', 'YAML', 'python', 'ATLAS analysis']",2,Poster,0.6,[]
2024-10-22,07:00:00,Room 4,OMS Data Aggregation and Management in the CMS Experiment,"The OMS data warehouse in the CMS experiment manages non-event data using PL/SQL, focusing on data aggregation and modernization of code.",https://indico.cern.ch/event/1338689/contributions/6015426/,CMS,"['data management', 'PL/SQL', 'data aggregation', 'CMS', 'Oracle']",1,Poster,0.5,[]
2024-10-21,07:00:00,Ground floor lobby,Docu-Bot: AI assisted user support,An AI tool named Docu-bot assists users in finding information in extensive documentation using various large language models.,https://indico.cern.ch/event/1338689/contributions/6010735/,,"['AI', 'documentation', 'large language models', 'user support', 'information retrieval']",1,Poster,0.7,[]
2024-10-21,07:00:00,Ground floor lobby,HPSS Batch Application,"The presentation discusses a system for efficiently managing requests in an IBM HPSS environment using MariaDB and Python, focusing on scalability and adaptability for different experiments.",https://indico.cern.ch/event/1338689/contributions/6010763/,,"['HPSS', 'MariaDB', 'Python', 'scalability', 'error handling', 'monitoring']",1,Poster,0.6,[]
2024-10-21,07:00:00,Ground floor lobby,Exploring Data Caching Policy with Data Access Patterns from dCache Logs,This research focuses on optimizing the dCache storage system by predicting dataset demand using machine learning techniques for improved cache management.,https://indico.cern.ch/event/1338689/contributions/6010778/,ATLAS,"['dCache', 'data caching', 'machine learning', 'dataset prediction', 'XGBoost']",2,Poster,0.7,[]
2024-10-21,07:00:00,Ground floor lobby,Ending the Analogue Telephony Era,"CERN has completed a modernization of its telephony infrastructure, transitioning to a VoIP-based system with new applications for communication.",https://indico.cern.ch/event/1338689/contributions/6011105/,,"['CERN', 'telephony', 'VoIP', 'infrastructure', 'communication']",1,Poster,0.8,[]
2024-10-21,07:00:00,Ground floor lobby,Migration of CADI to Fence,"The presentation discusses the migration of CADI, a CMS analysis management tool, to the FENCE system, highlighting challenges and lessons learned.",https://indico.cern.ch/event/1338689/contributions/6011106/,CMS,"['CADI', 'FENCE', 'CMS', 'analysis management', 'migration']",1,Poster,0.6,[]
2024-10-21,07:00:00,Ground floor lobby,interTwin - an interdisciplinary Digital Twin Engine for Science,"The interTwin project integrates digital twins and AI for physics simulations, enhancing distributed training and model management for scientific research.",https://indico.cern.ch/event/1338689/contributions/6011764/,,"['Digital Twins', 'AI', 'Distributed Training', 'Hyperparameter Optimization', 'Physics Simulation']",2,Poster,0.6,[]
2024-10-21,07:00:00,Ground floor lobby,Scalable and multi-tenant Kubernetes ingress infrastructure,"CERN's OpenShift Kubernetes Distribution hosts a multi-tenant web application platform, handling high traffic and long-lived connections with scalable ingress controllers.",https://indico.cern.ch/event/1338689/contributions/6011880/,,"['Kubernetes', 'OpenShift', 'web hosting', 'multi-tenant', 'ingress controllers']",1,Poster,0.7,[]
